,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
191,52710,48720,44100,39550,34930,29610,23520,18130,15260,16660,17920,18340,18270,17290,14700,15120,12950,9660,7070,3710,1820,700,0,210,350,350,350,560,1540,3360,4200,2240,-2450,-9240,-16240,-21560,-24780,-26740,-28700,-30870,-33110,-35140,-36890,-38640,-40950,-43540,-45920,-48300,-52080,-54390,-57400,-60760,-63140,-64330,-65170,-66150,-66010,-63980,-61110,-61460,-50050,-49000,-39900,-32200,-25900,-19810,-12880,-4550,4270,13790,21210,29470,36050,41370,43190,43750,43260,42630,43820,46900,49630,50050,48160,45430,42350,40040,35000,29540,22750,16730,12810,10780,10220,11690,14840,18060,20510,22400,23380,23100,21840,19880,17220,13580,10150,6580,5250,3920,4060,2240,2170,2800,840,770,630,-70,420,1610,2380,980,-1750,-4060,-7980,-5880,-5810,-10150,-15610,-21140,-22540,-20230,-16940,-16240,-19670,-25060,-30310,-33530,-34090,-32830,-32270,-34860,-34790,-32830,-31780,-30240,-27930,-26600,-26600,-27720,-29540,-31430,-32900,-34160,-35980,-38640,-41930,-44940,-47040,-48440,-49280,-49000,-46830,-42700,-36680,-23170,-15610,-6790,1750,9310,15610,21280,27790,35840,44240,51100,55230,57400,57750,55930,52780,50680,51590,53970,56490,58730,60130,60480,60550,60760,60760,60130,58940,57610,56140,54530,52710,50960,49210,47250,45360,43680,0
192,42420,40530,32620,27020,22750,19880,18200,17220,16590,17220,18900,20440,21840,24220,26950,28490,28840,28420,26740,23800,20230,16450,12950,10080,7770,5530,2940,-280,-4060,-7210,-9940,-14350,-21000,-28560,-37100,-45710,-52570,-57610,-62510,-66220,-69230,-69020,-67760,-65450,-62370,-59710,-57890,-57330,-57470,-58100,-59570,-61460,-63490,-65380,-67270,-68740,-69440,-69860,-69930,-69790,-68670,-66150,-63070,-59080,-54110,-48650,-42490,-35420,-27440,-18480,-8260,2450,13160,22890,31080,37310,42000,46200,52080,68950,76370,81620,83720,82180,78750,75950,75040,73920,70490,66220,62510,59570,57120,55160,54390,54670,55580,56070,55370,53900,51660,48440,44240,39200,33740,28490,23660,19110,15470,13790,13650,14210,15400,17780,20860,23940,26320,27790,29050,29260,29330,29330,29190,28280,26670,24640,21700,18760,16660,13860,9380,3570,-3640,-11690,-18620,-23800,-28700,-33740,-38220,-42000,-45150,-47250,-48790,-51100,-54250,-58310,-63280,-69020,-75740,-82880,-89670,-95410,-100100,-103880,-106820,-108570,-109130,-106820,-103320,-98490,-93240,-87640,-81690,-75110,-68250,-61040,-53060,-44100,-33600,-22260,-11060,280,12390,24150,33110,38220,41090,43680,47180,51940,56490,59080,59920,59360,57190,54250,52850,53900,55370,55300,53690,51800,49980,48860,49350,50820,52570,52010,50750,48510,0
193,45640,42630,39970,36610,32620,27930,23100,18480,14420,11060,8890,7700,7840,9380,11200,12740,12950,11760,10080,8400,6510,4410,2800,1470,350,0,770,2520,4340,4760,3220,-350,-5460,-10430,-14280,-19530,-23520,-30030,-38010,-45990,-53060,-59080,-63700,-67760,-70700,-72800,-74130,-74410,-74410,-75180,-75390,-75250,-75110,-74620,-73920,-73360,-71890,-68740,-63210,-55720,-46760,-36890,-27160,-18060,-9450,-1190,7490,17220,27230,36330,44240,50750,55860,61320,63140,66850,71750,74550,74340,71260,65590,58380,52290,49770,47810,44730,42210,40950,40110,39550,39620,39760,40390,41790,43190,43540,42560,40250,36890,32410,27860,23450,19600,16730,15120,14490,14000,13790,13650,13650,14000,15400,15470,14630,13510,12250,10780,9660,8610,7770,9100,9870,9520,10080,11200,12320,12880,11760,7420,-210,-9730,-19040,-26880,-33180,-38710,-43750,-48090,-51380,-53270,-53970,-53830,-53480,-54110,-55230,-56000,-57190,-59290,-62090,-65310,-68110,-72380,-74410,-76090,-77140,-77490,-77210,-75810,-72800,-68740,-64120,-59570,-54670,-49280,-43540,-36820,-28630,-19250,-9100,1470,12530,24430,36610,46830,53760,58590,62230,65170,67970,70840,73290,74340,73290,69510,64260,60340,58520,57330,55300,52500,48930,39900,36120,34580,34510,34720,34440,33110,30730,27650,23800,0
194,19460,14770,9940,5530,2100,-280,-1190,-700,350,1050,1330,910,-560,-1680,-2240,-2590,-2660,-2170,-1400,-1470,-2870,-4550,-6090,-7770,-9310,-10920,-12110,-12390,-12600,-16590,-23170,-31920,-42000,-50820,-56910,-62230,-67760,-73080,-77840,-80780,-80500,-76580,-70280,-63560,-57960,-53340,-49280,-45990,-44240,-43750,-43680,-43960,-44870,-46130,-47250,-48510,-49700,-50610,-50960,-50120,-47810,-43960,-38290,-30870,-21700,-11270,-350,10430,28070,34930,41020,46340,51310,55860,59080,64610,72940,78050,77700,73430,64960,55090,48650,45850,41650,33040,23520,16240,11620,9520,10220,14000,19880,26250,31990,35140,35350,33950,31570,28700,25060,21420,18410,16380,15260,15120,15680,16450,15960,15120,14140,12950,11690,10080,8120,6370,5740,6160,7140,8050,8960,10150,11900,14280,17080,18130,15050,7910,-1540,-10920,-16940,-19810,-21490,-23730,-27720,-33320,-39620,-45710,-50190,-51380,-49070,-46200,-45290,-44800,-44380,-43820,-43750,-44170,-44800,-45570,-46480,-47600,-49210,-50820,-51870,-51730,-50400,-47880,-43680,-37450,-29820,-21560,-12180,-2450,6580,14420,21560,28280,34650,40810,46550,51170,53690,56280,60270,65450,69650,71050,69230,66150,61740,56280,50540,44450,31920,24360,17220,12600,10990,12110,15750,21630,28840,35560,40600,43400,44240,43680,42280,40040,0
195,36750,33040,29470,26530,24780,24780,26110,28350,31430,35490,39690,43330,46620,50050,52780,53480,51800,47530,42140,37730,34370,31290,27440,27720,29680,32900,36050,36190,31990,24080,14070,5250,-1260,-7000,-13230,-20440,-28350,-35560,-41300,-46130,-51030,-56560,-63070,-70000,-77280,-84280,-90090,-94220,-96740,-98210,-98770,-98770,-98770,-98630,-98000,-96180,-92960,-88690,-83580,-77280,-65170,-55720,-50120,-42630,-35000,-28700,-21770,-13790,-6090,1260,8610,15960,21910,26320,30590,36120,43820,53550,64330,73010,76860,76930,73640,70700,69370,67340,61390,51730,42210,35420,31850,31570,34370,40670,49280,56980,58800,64540,63840,55930,45080,32060,21280,14840,12600,9800,7630,5390,-630,-5040,-7840,-9520,-10850,-11760,-12250,-13300,-14630,-16520,-19110,-21490,-22890,-23590,-24500,-24990,-25130,-25410,-25760,-25830,-25550,-24640,-23520,-22400,-19460,-15680,-14560,-17780,-25200,-29260,-31570,-31430,-29750,-27300,-25690,-24990,-26110,-28560,-31150,-32620,-33740,-36190,-40110,-45640,-51660,-57050,-61180,-63980,-66290,-68670,-70490,-71260,-69930,-66080,-60550,-54110,-47320,-40810,-32900,-24710,-18760,-13440,-7560,-1330,5600,13580,30800,38220,43400,45920,46900,46550,46620,48790,52640,57540,63770,71190,79730,90160,101640,111230,116970,119000,118720,116550,112070,104790,95060,83650,72520,63420,0
196,56560,51590,47600,43330,38990,35140,32620,31150,29540,27650,25270,22610,17430,13790,8260,18550,22820,29190,36610,37590,33250,26950,21420,17150,13510,9800,6160,2730,-910,-4200,-6160,-7630,-9240,-12670,-19390,-27790,-37380,-47040,-55510,-62580,-68250,-73080,-78190,-84000,-90440,-96600,-101640,-106050,-111090,-115430,-117040,-116900,-116830,-116830,-117110,-117390,-117320,-115920,-112210,-106190,-97930,-89810,-82740,-73780,-65170,-57960,-50820,-42070,-32690,-24080,-15540,-7210,700,7910,14070,19390,23100,24640,24850,24920,26600,30520,37170,45290,51870,55860,57610,58240,58730,56420,50960,43260,35350,28560,22960,18760,16730,17150,19040,21420,24360,27300,29890,31570,31640,28910,18690,19110,29750,26670,25900,29120,28910,26950,24430,21840,19740,18760,18550,18690,18970,19320,19670,20090,20930,21980,22610,23520,23870,22750,21210,19670,18970,18130,14210,6930,-980,-9100,-16940,-22610,-26530,-29540,-31360,-32550,-33810,-34930,-35420,-35420,-35700,-37800,-41440,-44940,-47530,-48860,-50540,-52570,-54460,-56070,-57400,-58520,-59430,-60200,-61250,-61460,-59850,-56980,-47810,-42210,-35630,-28210,-19670,-10850,-2310,5880,13440,19740,24360,28280,32970,38710,45360,52640,57820,59920,58940,54670,49910,47810,47880,48230,48230,48510,50260,52220,54320,56840,59080,59920,59990,58730,0
197,56070,52640,48790,44660,36050,31500,27790,25200,23380,21840,20580,20020,19250,17570,15120,11970,8540,4830,1050,-1960,-4410,-6650,-8540,-9520,-9590,-9170,-8610,-7630,-6160,-6650,-7070,-7420,-8610,-10220,-13020,-18830,-26670,-34650,-41790,-47880,-52220,-54950,-56840,-60130,-58730,-57540,-56910,-57330,-59710,-62370,-64330,-66990,-70630,-74970,-80010,-84910,-88830,-91770,-93520,-94150,-93240,-91070,-87990,-84280,-79940,-74760,-68600,-61180,-52640,-43400,-33810,-24430,-14070,-3080,8190,18200,26180,33740,41160,47950,53830,61320,66150,73220,79730,84490,87570,88340,87500,86940,86310,83720,80290,78190,77070,76790,77560,78610,78610,77910,76860,76650,76510,75180,71960,68180,63840,59150,53830,48440,44240,41790,40460,39690,39690,40740,41930,42840,43820,45570,45500,44590,42560,38850,34300,29680,24990,21280,18830,16660,13650,10360,7350,4970,2940,-210,-5460,-11270,-16940,-23030,-29120,-35000,-40740,-46830,-52850,-57890,-62580,-68110,-73290,-77560,-81480,-85190,-89460,-93450,-97860,-103250,-108430,-112420,-116830,-118440,-119700,-119210,-116340,-111720,-105770,-98490,-89390,-78470,-66570,-54810,-42770,-31080,-20650,-12670,-6160,210,6860,13790,20370,26670,32340,37030,40530,43890,48650,53410,56980,60550,63630,65240,66010,67130,69930,73570,76160,77000,76510,76510,76930,76790,0
198,76090,76230,77560,79800,81970,83860,84700,84210,82320,79240,74690,69650,65100,62090,60760,60550,60830,60970,60970,60620,59850,58310,56070,53620,51380,48160,43960,39270,34230,29120,24220,19880,16170,12460,3990,140,-3430,-6930,-11550,-18200,-27090,-37450,-48230,-57960,-66850,-75390,-84280,-93380,-101360,-107310,-111510,-114660,-117600,-120400,-122990,-125650,-128520,-130830,-131740,-132580,-133770,-134820,-135170,-134820,-133910,-132860,-130830,-127190,-122430,-116620,-108920,-99120,-75250,-61950,-48440,-35910,-24920,-14560,-5250,3430,11830,19950,28140,34860,38570,41020,44310,50890,59570,67690,72660,74340,74410,73850,74060,77280,82670,86590,87850,87780,86940,86520,86660,86660,86030,85750,86940,88690,90160,91070,88760,85470,81760,78470,76020,74410,73150,72520,72100,71750,71820,72100,72170,71820,71330,70000,66850,61950,55650,47670,38500,29190,20440,12460,5460,-770,-6300,-10290,-12880,-14700,-17360,-22960,-32060,-43820,-56980,-69020,-79660,-89810,-109550,-118230,-124810,-128520,-129080,-127470,-124600,-121240,-117250,-112490,-107450,-102340,-98420,-95760,-94290,-93240,-92330,-91280,-89670,-87360,-84700,-81270,-76510,-70490,-63140,-54810,-46480,-38360,-29680,-20510,-11270,-2450,5810,12880,19040,24780,30170,35000,42070,44450,47530,53200,59640,63630,64470,64190,63980,64120,65730,68530,70140,69510,0
199,67410,65030,63140,62020,61320,60830,60480,60270,59710,58030,55370,51730,47600,43330,39200,35420,31990,28630,25270,22610,20790,19600,18200,16310,15050,15540,16170,16660,17220,17570,17290,16380,15120,13930,13230,13020,12810,12110,11060,9730,7840,6090,3990,1190,-3220,-10290,-18130,-24570,-29680,-33600,-35630,-36960,-38570,-40250,-41930,-44030,-47110,-51240,-56140,-61670,-67480,-73290,-79100,-84630,-93520,-96250,-97230,-96600,-94780,-92190,-88900,-85330,-81340,-76090,-69370,-61740,-53900,-46200,-38640,-31500,-25200,-19390,-13510,-7140,-770,5250,10500,14770,18480,21560,23030,23030,23520,26320,31850,38220,43050,45360,45920,44940,43610,43820,44240,39830,37590,36330,35910,36540,37520,38220,39270,41090,43050,44520,45570,46200,46550,46410,46130,45570,44310,42560,40390,38010,35980,35210,35840,36960,37870,38710,39620,40320,40460,39690,38430,36680,34510,32270,30100,28280,26880,26110,25410,24430,24290,23800,22050,20230,18130,16170,14140,11900,9870,8050,6510,4410,1120,-1540,-4340,-8540,-12320,-15540,-18830,-21770,-24080,-27300,-32550,-38360,-44450,-51310,-58380,-65380,-71960,-77840,-82810,-86870,-90020,-91630,-91630,-90090,-87220,-77560,-71260,-64190,-56840,-49700,-42000,-34230,-27160,-20930,-15120,-9100,-3010,3010,8960,14280,20090,26740,33670,40250,0
200,46200,49140,48160,43400,37240,33320,31080,28490,25410,22610,21000,21770,24850,29960,36400,43470,49630,54670,58940,61740,60830,57260,52010,45710,39060,33110,29050,26810,26460,27580,29750,32830,36120,38850,40180,40250,39970,39690,38500,36330,33600,31290,30660,30800,30310,28980,27160,25690,24850,23870,21840,18550,13230,5600,-3290,-12460,-21840,-31570,-51100,-60340,-68530,-75530,-82110,-88340,-94220,-99330,-103390,-106190,-108080,-109760,-111160,-112000,-111720,-110810,-109830,-108990,-107940,-106470,-104790,-101710,-95760,-88340,-80780,-73220,-65800,-58100,-49420,-40320,-31570,-22750,-14070,-6160,1680,10220,18620,25410,30030,37170,41510,46760,52990,58660,62720,66570,70560,72800,73640,74270,74900,73850,70210,64820,59080,54460,52220,52290,53620,56280,60340,65030,69230,72030,73360,73850,74200,74200,73920,72520,69370,65310,60970,56700,52990,49000,44170,36610,33250,30450,29260,27440,25060,23240,21140,18970,15960,11970,7700,4690,2870,3360,6160,7560,8120,7630,7000,6650,7490,8680,9520,8750,4970,-1540,-10920,-22330,-34440,-46200,-57470,-68180,-77840,-85470,-90790,-94290,-96040,-96180,-95270,-94710,-95130,-97300,-100730,-104370,-106750,-107590,-106470,-104580,-102620,-100450,-98420,-95830,-92540,-88410,-83160,-76790,-69440,-61390,-52710,-43610,-34510,-26460,-19040,-11690,0
201,-4620,2170,8890,14700,19950,24500,28000,29610,28350,24500,20720,18480,13650,11060,9660,10290,13440,18130,22330,25760,28700,32060,36400,41860,48090,53620,58030,61390,63840,65450,66010,65940,65240,64190,63560,63840,65100,67340,70140,73220,75880,78400,81620,85610,90650,96460,102060,105770,106190,104020,99610,87080,80430,73080,65450,57190,47880,37520,27440,18200,9170,-1750,-13930,-25200,-34790,-43680,-52360,-61320,-69860,-77210,-83440,-88760,-92960,-95900,-96670,-95130,-91700,-86940,-82460,-78400,-75250,-73920,-73780,-74270,-75390,-76580,-77140,-77700,-78190,-77910,-77140,-75530,-72870,-69860,-66220,-62090,-57330,-52080,-46690,-41160,-35980,-31150,-26600,-21560,-15960,-10990,-7350,-4340,-2100,-630,910,3570,8400,15750,24010,31570,38150,42140,41720,37170,31080,25830,20370,13020,4550,-1750,-3710,4550,12880,22120,30450,36750,40460,41650,40880,38150,33740,28210,22470,17290,13510,11760,11340,12390,15400,20370,26530,32620,37940,42980,47740,51940,55370,58240,59640,59710,58800,57610,56490,55230,54320,54110,54040,53760,53340,50890,48510,42910,34510,23870,11690,-140,-9800,-17780,-25130,-31990,-38220,-43260,-46690,-48650,-49910,-51800,-55440,-59500,-63630,-67830,-70770,-72660,-74130,-75180,-75250,-74900,-74690,-74130,-72730,-70910,-69300,-67760,-65660,-63210,0
202,-61320,-60200,-59500,-58310,-51170,-44240,-35700,-27090,-19880,-14140,-10150,-7140,-2940,3920,14630,28490,43470,55790,62930,65240,63140,58100,52920,47950,41580,32620,23030,15330,11970,14210,20230,27370,35000,42490,48510,52360,54670,55160,53900,51450,48300,44590,40670,36750,37940,40880,46060,52150,58730,64540,68950,71820,72450,68250,59500,53760,49560,46830,44520,43960,45500,47320,48440,48650,48440,47530,45570,42840,39200,34510,28910,22190,12740,2380,-5880,-12320,-19320,-27440,-37240,-46900,-55580,-63980,-76160,-82320,-89600,-97790,-106400,-115010,-123830,-132370,-139790,-145530,-148610,-149100,-147560,-142380,-140840,-131530,-125020,-122150,-116620,-109270,-101780,-94710,-87360,-79520,-71190,-63070,-55580,-48580,-41790,-34930,-27720,-19740,-11830,-4270,2870,9520,16030,22890,30660,50400,58730,63840,65660,63910,60130,57190,57050,56770,53200,47390,42840,40740,41160,43050,45290,47530,50750,54600,58590,60760,60760,58870,55370,50960,46410,41790,37170,32760,28910,26530,26180,27650,30380,34300,38430,41370,42840,43400,44730,44870,44100,42700,40600,38360,36820,36330,36470,36680,36330,35420,33950,32340,30800,28000,23310,16590,8330,-490,-8750,-16450,-24290,-32550,-41440,-50400,-58870,-66780,-73430,-79240,-84910,-90090,-94920,-99330,-102760,-105560,-107800,-109550,-110530,-110460,0
203,-109620,-108500,-106750,-103460,-98700,-92820,-86170,-79100,-71820,-64260,-56350,-48580,-40880,-32970,-25340,-17920,-10570,-3290,3290,9450,15890,22260,27370,31220,33320,33460,31990,30030,28490,27300,25830,24430,24500,26530,31010,41650,46340,49700,50260,48580,45010,40530,36120,31500,26810,23730,23030,24150,26250,29610,34300,39970,45780,50890,55160,58170,60200,61950,63630,65240,66920,68950,71470,73920,75810,76790,77210,77280,76720,75530,73990,72520,70210,62790,59290,56910,55580,54740,54040,53410,52640,51730,51030,49070,44520,37870,28980,17640,6020,-4690,-16030,-29190,-43050,-55510,-65940,-75040,-83370,-91700,-99540,-109340,-121240,-135030,-150430,-165410,-179270,-190680,-198380,-202020,-201810,-199290,-195020,-189140,-172620,-161840,-150150,-138530,-127050,-114380,-100380,-85960,-72030,-58800,-45850,-33250,-20860,-8190,4270,15540,25830,34790,41790,46620,50050,53830,59570,64960,65310,59010,48090,36120,27300,23730,24640,28140,31990,35140,37310,39130,41790,46200,51520,62020,66850,70770,73570,75320,76440,76720,75390,73150,70700,68320,65730,63000,60200,57820,56140,55370,55650,55860,55580,54180,51800,48930,46200,43820,41510,38920,35840,33390,31920,30730,29890,29610,29190,28140,27650,27720,27720,21770,15330,7700,140,-7350,-14490,-21560,-29260,-37170,-44310,-50470,0
204,-56210,-61740,-67130,-72520,-77630,-82530,-87010,-90090,-91630,-91770,-91210,-90930,-91700,-92190,-91980,-90720,-88410,-85400,-82040,-78190,-72730,-65380,-56350,-46900,-35700,-25130,-16730,-10360,140,7070,14280,20160,24920,28490,30310,31080,32200,35000,38710,41580,43680,46060,48720,51450,54460,57470,59500,59990,59500,59150,59150,59220,59570,59990,60620,61460,62930,64820,65940,66360,66360,66290,65800,65030,63980,62860,62510,62580,61320,59850,58520,58240,59290,60480,61040,61180,60970,60340,59500,58170,56350,54600,53060,51730,49840,46550,42350,37800,33040,28770,25760,22120,16520,10010,3360,-3640,-11130,-18480,-25900,-34090,-42630,-51520,-60480,-69020,-76930,-84140,-97650,-105280,-113260,-121030,-128100,-134120,-138670,-141960,-144200,-145810,-146370,-145670,-144060,-141050,-136220,-130270,-123760,-116760,-109130,-100940,-92190,-83370,-74550,-65660,-56770,-47880,-38780,-28980,-18130,-6930,3780,14070,23380,31570,39270,47320,55440,63630,72520,90020,95690,99470,100940,98910,94290,88970,83440,76230,66920,56840,48020,41860,39620,40880,45360,51870,59220,66430,72240,76370,78890,79730,78960,76790,73500,69650,66010,62580,59010,56000,53830,52150,50120,48090,45850,43260,40250,33600,30310,26250,21490,16240,11410,7980,6230,6090,7070,8890,10430,10920,10710,9800,8960,8540,0
205,9030,9590,7000,560,-8610,-18970,-27790,-35280,-43330,-52780,-63490,-74620,-84910,-93450,-99820,-104510,-108500,-112070,-116060,-119630,-121870,-124040,-128450,-128800,-128590,-127400,-125230,-124950,-123060,-117810,-112840,-107520,-101290,-93030,-83930,-75390,-66850,-58240,-49980,-42910,-36820,-31500,-26460,-21070,-15400,-9660,-3430,3220,10150,16170,20790,24220,26880,29260,31430,33110,36260,40810,43960,46270,52990,57260,61530,64610,66430,67270,66850,65590,64330,63700,63490,63140,62510,62720,64470,67060,69510,71190,72310,73080,73150,72030,69510,66150,62300,58310,54110,49770,45640,41580,37240,32550,28000,23240,18270,14000,11060,9520,9800,10780,11410,11900,12320,12530,12600,11970,10290,8260,6300,4550,2660,-1050,-6300,-12180,-18130,-23660,-28140,-31570,-35070,-39550,-45500,-52570,-60130,-67690,-74690,-80850,-85820,-89670,-92820,-95340,-97580,-99120,-99610,-99680,-99750,-100030,-100100,-100870,-100730,-99680,-97160,-92400,-86240,-78890,-70210,-60410,-49700,-38710,-28070,-18340,-9240,210,10920,21700,31570,40530,47390,52150,55580,57050,57680,59640,63560,68530,74340,81060,88340,95410,101150,104160,104020,101010,96600,91140,84700,77770,64050,58100,53620,50890,48720,46340,43890,41860,39900,37800,35630,33740,32270,31640,31570,31990,32480,32690,32830,33110,33740,34860,35840,35910,0
206,35210,34230,33390,32550,31290,29750,27720,25270,22330,18830,14350,9240,4900,1330,-11970,-21210,-29820,-37170,-44240,-51590,-58800,-66570,-75110,-83510,-91280,-97650,-102200,-105560,-108360,-110670,-113190,-115500,-118020,-120470,-121800,-121730,-119980,-117810,-116060,-113680,-109690,-104650,-98980,-92820,-86240,-79450,-72730,-66080,-59080,-51450,-43330,-35140,-26950,-10920,-3640,2870,8120,12390,15610,18060,20370,22190,23660,27090,32970,38780,43890,48860,53760,58800,63980,68740,72310,74130,74410,72870,70420,68180,66570,65450,64960,65380,66640,68530,70560,72170,72520,71400,69020,65310,56140,52080,48930,46340,44310,42490,40880,39900,39340,38920,38990,39550,40530,41230,41370,41090,40670,40040,39410,38570,37380,35700,33390,30590,27930,25970,24710,22470,18130,12040,3500,-5880,-13860,-21280,-29120,-37240,-45080,-53410,-72590,-82950,-93800,-105000,-116480,-127470,-137270,-145460,-152180,-156310,-159180,-161840,-161560,-158410,-153580,-147140,-139510,-132580,-125300,-118160,-112070,-106330,-99610,-90580,-79940,-68390,-56000,-44380,-34090,-24430,-15610,-7070,1890,9800,17500,25200,32270,37380,42980,45430,47460,48230,48790,49350,50960,54810,59010,63000,70420,81900,80080,74620,73850,78120,84070,89740,94850,99890,104650,108360,110250,109760,107240,103110,97860,92680,86520,78750,70070,61670,54740,49490,0
207,46130,43960,42000,39830,36120,34510,32270,29190,25060,20580,16590,13510,10920,8820,7140,6860,8470,11130,13300,12810,9100,3360,-4200,-12600,-21070,-30100,-39550,-48160,-55650,-63000,-69650,-75390,-79450,-81620,-81900,-81270,-80780,-80990,-80500,-79240,-78400,-77700,-75530,-74970,-74970,-74830,-73220,-69790,-64680,-58170,-50610,-42350,-33740,-25060,-16800,-9310,-2380,4060,9940,15260,20300,24570,27650,29960,31360,31710,30870,29470,27300,24570,22190,21770,23590,26320,29680,32900,35420,37240,38640,38780,33110,27160,20440,14420,10710,9450,9450,10360,12320,15330,19110,22890,26110,28980,31220,32620,32900,32410,31360,30940,31220,32130,33950,36890,40740,45080,49420,53620,57470,60620,63000,64610,65240,65100,64610,63770,61600,57820,47250,41790,37590,35560,36120,37730,37030,31500,21210,8120,-4480,-15750,-27160,-38010,-46410,-52570,-58310,-65100,-73640,-82390,-90510,-98420,-106470,-115150,-123060,-129220,-134540,-139090,-142660,-145110,-146090,-144550,-140070,-134540,-128590,-121940,-114310,-106120,-88480,-78820,-68460,-57820,-46760,-35350,-24010,-12530,-700,10850,21420,29890,35490,38430,39480,40740,45780,55440,66570,74900,78400,76930,71820,65450,60130,56210,52990,50260,49140,50120,53270,58240,63700,69650,75530,80500,83790,83300,78750,71260,61880,52080,43820,38010,0
